"","Term","ego","alter","agreeEgo","agreeAlter","empathyEgo","empathyAlter","socialemotionallityEgo","socialemotionallityAlter","needtobelongEgo","needtobelongAlter","loneEgo","inEgo","outEgo","inEgo_liked","outEgo_liked","loneAlter","inAlter","outAlter","inAlter_liked","outAlter_liked","loneBinEgo","loneBinAlter","recp","n","recpSum","recpPer"
"9405","Spring 2020",7570,1615,4,6,4.181818182,6.181818182,3.5,5.75,0,0,0.741101773121722,0,0.000811249,0,0,-0.477316788987028,0.000540833,0.001622499,0,0,"L","NL",0,3,0,0
"9406","Spring 2020",7570,4133,4,3.5,4.181818182,5.454545455,3.5,6.125,0,0,0.741101773121722,0,0.000811249,0,0,0.336624452507148,0.001622499,0.001622499,0,0,"L","L",0,3,0,0
"9407","Spring 2020",7570,6208,4,NA,4.181818182,NA,3.5,NA,0,0,0.741101773121722,0,0.000811249,0,0,NA,NA,NA,0,0,"L",NA,0,3,0,0
"9408","Spring 2020",7581,4494,6,NA,5.818181818,NA,4.875,NA,0,0,-0.471213421879357,0.000540833,0.001081666,0,0,NA,NA,NA,0,0,"NL",NA,0,4,1,0.25
"9409","Spring 2020",7581,4820,6,6,5.818181818,5.818181818,4.875,2.25,0,0,-0.471213421879357,0.000540833,0.001081666,0,0,1.55753631474841,0.000540833,0.001081666,0,0,"NL","L",1,4,1,0.25
"9410","Spring 2020",7581,4396,6,NA,5.818181818,NA,4.875,NA,0,0,-0.471213421879357,0.000540833,0.001081666,0,0,NA,NA,NA,0,0,"NL",NA,0,4,1,0.25
"9411","Spring 2020",7581,5702,6,3.5,5.818181818,5,4.875,4.875,0,0,-0.471213421879357,0.000540833,0.001081666,0,0,0.743595073254237,0.000811249,0.000811249,0,0,"NL","L",0,4,1,0.25
"9412","Spring 2020",7583,6974,3.5,NA,6.636363636,4.636363636,1.5,5.625,0,0,0.741101773121722,0.000270416,0.001352082,0,0,-1.69822865122829,0.000811249,0.001622499,0,0,"L","NL",0,5,1,0.2
"9413","Spring 2020",7583,2680,3.5,NA,6.636363636,NA,1.5,NA,0,0,0.741101773121722,0.000270416,0.001352082,0,0,NA,NA,NA,0,0,"L",NA,0,5,1,0.2
"9414","Spring 2020",7583,3846,3.5,6,6.636363636,6.545454545,1.5,NA,0,0,0.741101773121722,0.000270416,0.001352082,0,0,1.55753631474841,0.000811249,0.001622499,0,0,"L","L",1,5,1,0.2
"9415","Spring 2020",7583,8096,3.5,3,6.636363636,3.090909091,1.5,2.125,0,0,0.741101773121722,0.000270416,0.001352082,0,0,0.743595073254237,0.000270416,0,0,0,"L","L",0,5,1,0.2
"9416","Spring 2020",7583,4839,3.5,NA,6.636363636,NA,1.5,NA,0,0,0.741101773121722,0.000270416,0.001352082,0,0,NA,NA,NA,0,0,"L",NA,0,5,1,0.2
"9417","Spring 2020",7584,6933,5.5,6.5,6.909090909,6.636363636,6.625,5.5,0,0,0.741101773121722,0,0.001622499,0,0,0.743595073254237,0.000540833,0.001081666,0,0,"L","L",0,6,0,0
"9418","Spring 2020",7584,6486,5.5,NA,6.909090909,NA,6.625,NA,0,0,0.741101773121722,0,0.001622499,0,0,NA,NA,NA,0,0,"L",NA,0,6,0,0
"9419","Spring 2020",7584,7114,5.5,NA,6.909090909,NA,6.625,NA,0,0,0.741101773121722,0,0.001622499,0,0,NA,NA,NA,0,0,"L",NA,0,6,0,0
"9420","Spring 2020",7584,8081,5.5,NA,6.909090909,NA,6.625,NA,0,0,0.741101773121722,0,0.001622499,0,0,NA,NA,NA,0,0,"L",NA,0,6,0,0
"9421","Spring 2020",7584,5785,5.5,NA,6.909090909,NA,6.625,NA,0,0,0.741101773121722,0,0.001622499,0,0,NA,NA,NA,0,0,"L",NA,0,6,0,0
"9422","Spring 2020",7584,4234,5.5,NA,6.909090909,NA,6.625,NA,0,0,0.741101773121722,0,0.001622499,0,0,NA,NA,NA,0,0,"L",NA,0,6,0,0
"9423","Spring 2020",7600,7838,5.5,5,5.727272727,5.636363636,3.625,2.125,0,0,-0.0671083568789976,0.001352082,0.001081666,0,0,0.336624452507148,0.001622499,0.000811249,0,0,"NL","L",1,4,4,1
"9424","Spring 2020",7600,8205,5.5,5.5,5.727272727,6,3.625,5.75,0,0,-0.0671083568789976,0.001352082,0.001081666,0,0,-0.0703461682399402,0.000811249,0.000540833,0,0,"NL","NL",1,4,4,1
"9425","Spring 2020",7600,1014,5.5,6,5.727272727,6.454545455,3.625,5,0,0,-0.0671083568789976,0.001352082,0.001081666,0,0,-0.477316788987028,0.001352082,0.001622499,0,0,"NL","NL",1,4,4,1
"9426","Spring 2020",7600,2284,5.5,5.5,5.727272727,5.818181818,3.625,3.625,0,0,-0.0671083568789976,0.001352082,0.001081666,0,0,-1.2912580304812,0.001081666,0.001622499,0,0,"NL","NL",1,4,4,1
"9427","Spring 2020",7606,4769,5,NA,6,NA,4.625,NA,0,0,0.741101773121722,0.000270416,0.001622499,0,0,NA,NA,NA,0,0,"L",NA,0,6,1,0.166666666666667
"9428","Spring 2020",7606,7022,5,3,6,5.545454545,4.625,3.625,0,0,0.741101773121722,0.000270416,0.001622499,0,0,0.336624452507148,0.000270416,0.001081666,0,0,"L","L",1,6,1,0.166666666666667
"9429","Spring 2020",7606,1743,5,NA,6,NA,4.625,NA,0,0,0.741101773121722,0.000270416,0.001622499,0,0,NA,NA,NA,0,0,"L",NA,0,6,1,0.166666666666667
"9430","Spring 2020",7606,4086,5,NA,6,NA,4.625,NA,0,0,0.741101773121722,0.000270416,0.001622499,0,0,NA,NA,NA,0,0,"L",NA,0,6,1,0.166666666666667
"9431","Spring 2020",7606,1215,5,NA,6,NA,4.625,NA,0,0,0.741101773121722,0.000270416,0.001622499,0,0,NA,NA,NA,0,0,"L",NA,0,6,1,0.166666666666667
"9432","Spring 2020",7606,2951,5,NA,6,NA,4.625,NA,0,0,0.741101773121722,0.000270416,0.001622499,0,0,NA,NA,NA,0,0,"L",NA,0,6,1,0.166666666666667
"9433","Spring 2020",7607,7368,4,NA,5.090909091,NA,4.25,NA,0,0,-1.27942355188008,0,0.001081666,0,0,NA,NA,NA,0,0,"NL",NA,0,4,0,0
"9434","Spring 2020",7607,4403,4,NA,5.090909091,NA,4.25,NA,0,0,-1.27942355188008,0,0.001081666,0,0,NA,NA,NA,0,0,"NL",NA,0,4,0,0
"9435","Spring 2020",7607,5304,4,5.5,5.090909091,6.090909091,4.25,3.5,0,0,-1.27942355188008,0,0.001081666,0,0,1.9645069354955,0.000270416,0.000270416,0,0,"NL","L",0,4,0,0
"9436","Spring 2020",7607,1160,4,NA,5.090909091,NA,4.25,NA,0,0,-1.27942355188008,0,0.001081666,0,0,NA,NA,NA,0,0,"NL",NA,0,4,0,0
"9437","Spring 2020",7609,2960,5.5,NA,5.727272727,NA,3.25,NA,0,0,1.14520683812208,0.000270416,0.001352082,0,0,NA,NA,NA,0,0,"L",NA,0,5,1,0.2
"9438","Spring 2020",7609,6532,5.5,6.5,5.727272727,7,3.25,4.375,0,0,1.14520683812208,0.000270416,0.001352082,0,0,-1.2912580304812,0.001081666,0.001622499,0,0,"L","NL",1,5,1,0.2
"9439","Spring 2020",7609,3850,5.5,NA,5.727272727,NA,3.25,NA,0,0,1.14520683812208,0.000270416,0.001352082,0,0,NA,NA,NA,0,0,"L",NA,0,5,1,0.2
"9440","Spring 2020",7609,1431,5.5,NA,5.727272727,NA,3.25,NA,0,0,1.14520683812208,0.000270416,0.001352082,0,0,NA,NA,NA,0,0,"L",NA,0,5,1,0.2
"9441","Spring 2020",7609,4526,5.5,NA,5.727272727,NA,3.25,NA,0,0,1.14520683812208,0.000270416,0.001352082,0,0,NA,NA,NA,0,0,"L",NA,0,5,1,0.2
"9442","Spring 2020",7628,3444,6,5,6.545454545,5,2.375,5.875,0,0,-0.875318486879717,0.000270416,0.001622499,0,0,-0.884287409734117,0.000540833,0.000811249,0,0,"NL","NL",0,6,0,0
"9443","Spring 2020",7628,2596,6,NA,6.545454545,NA,2.375,NA,0,0,-0.875318486879717,0.000270416,0.001622499,0,0,NA,NA,NA,0,0,"NL",NA,0,6,0,0
"9444","Spring 2020",7628,4466,6,NA,6.545454545,NA,2.375,NA,0,0,-0.875318486879717,0.000270416,0.001622499,0,0,NA,NA,NA,0,0,"NL",NA,0,6,0,0
"9445","Spring 2020",7628,4656,6,NA,6.545454545,NA,2.375,NA,0,0,-0.875318486879717,0.000270416,0.001622499,0,0,NA,NA,NA,0,0,"NL",NA,0,6,0,0
"9446","Spring 2020",7628,4843,6,NA,6.545454545,NA,2.375,NA,0,0,-0.875318486879717,0.000270416,0.001622499,0,0,NA,NA,NA,0,0,"NL",NA,0,6,0,0
"9447","Spring 2020",7628,5344,6,NA,6.545454545,NA,2.375,NA,0,0,-0.875318486879717,0.000270416,0.001622499,0,0,NA,NA,NA,0,0,"NL",NA,0,6,0,0
"9448","Spring 2020",7629,7791,5.5,NA,6.090909091,NA,4.25,NA,0,0,0.741101773121722,0,0.000540833,0,0,NA,NA,NA,0,0,"L",NA,0,2,0,0
"9449","Spring 2020",7629,2730,5.5,NA,6.090909091,NA,4.25,NA,0,0,0.741101773121722,0,0.000540833,0,0,NA,NA,NA,0,0,"L",NA,0,2,0,0
"9450","Spring 2020",7635,6378,5,NA,5.454545455,NA,5.5,NA,0,0,-0.0671083568789976,0.001352082,0.001622499,0,0,NA,NA,NA,0,0,"NL",NA,0,6,3,0.5
"9451","Spring 2020",7635,1006,5,4.5,5.454545455,6.090909091,5.5,5.375,0,0,-0.0671083568789976,0.001352082,0.001622499,0,0,-1.2912580304812,0.000540833,0.001622499,0,0,"NL","NL",1,6,3,0.5
"9452","Spring 2020",7635,2583,5,4,5.454545455,6.181818182,5.5,4.625,0,0,-0.0671083568789976,0.001352082,0.001622499,0,0,-0.0703461682399402,0.000270416,0.001622499,0,0,"NL","NL",1,6,3,0.5
"9453","Spring 2020",7635,5535,5,NA,5.454545455,NA,5.5,NA,0,0,-0.0671083568789976,0.001352082,0.001622499,0,0,NA,NA,NA,0,0,"NL",NA,0,6,3,0.5
"9454","Spring 2020",7635,6116,5,5,5.454545455,5.181818182,5.5,5.25,0,0,-0.0671083568789976,0.001352082,0.001622499,0,0,0.743595073254237,0.000270416,0.000540833,0,0,"NL","L",0,6,3,0.5
"9455","Spring 2020",7635,3166,5,4,5.454545455,6.272727273,5.5,3.875,0,0,-0.0671083568789976,0.001352082,0.001622499,0,0,1.55753631474841,0.000540833,0.001081666,0,0,"NL","L",1,6,3,0.5
"9456","Spring 2020",7642,2794,5,NA,5.090909091,NA,2,NA,0,0,1.14520683812208,0,0.000270416,0,0,NA,NA,NA,0,0,"L",NA,0,1,0,0
"9457","Spring 2020",7646,5375,5.5,NA,5.818181818,NA,5.5,NA,0,0,-0.0671083568789976,0.000811249,0.001622499,0,0,NA,NA,NA,0,0,"NL",NA,0,6,2,0.333333333333333
"9458","Spring 2020",7646,2007,5.5,5,5.818181818,6.909090909,5.5,6.875,0,0,-0.0671083568789976,0.000811249,0.001622499,0,0,-1.69822865122829,0.000540833,0.000811249,0,0,"NL","NL",1,6,2,0.333333333333333
"9459","Spring 2020",7646,1308,5.5,6.5,5.818181818,6.454545455,5.5,3.125,0,0,-0.0671083568789976,0.000811249,0.001622499,0,0,0.743595073254237,0.001622499,0.001622499,0,0,"NL","L",1,6,2,0.333333333333333
"9460","Spring 2020",7646,7761,5.5,NA,5.818181818,NA,5.5,NA,0,0,-0.0671083568789976,0.000811249,0.001622499,0,0,NA,NA,NA,0,0,"NL",NA,0,6,2,0.333333333333333
"9461","Spring 2020",7646,3772,5.5,NA,5.818181818,NA,5.5,NA,0,0,-0.0671083568789976,0.000811249,0.001622499,0,0,NA,NA,NA,0,0,"NL",NA,0,6,2,0.333333333333333
"9462","Spring 2020",7646,4966,5.5,NA,5.818181818,NA,5.5,NA,0,0,-0.0671083568789976,0.000811249,0.001622499,0,0,NA,NA,NA,0,0,"NL",NA,0,6,2,0.333333333333333
"9463","Spring 2020",7650,2349,6,NA,6.181818182,NA,5.875,NA,0,0,-0.0671083568789976,0,0.001352082,0,0,NA,NA,NA,0,0,"NL",NA,0,5,0,0
"9464","Spring 2020",7650,6870,6,NA,6.181818182,NA,5.875,NA,0,0,-0.0671083568789976,0,0.001352082,0,0,NA,NA,NA,0,0,"NL",NA,0,5,0,0
"9465","Spring 2020",7650,4836,6,NA,6.181818182,NA,5.875,NA,0,0,-0.0671083568789976,0,0.001352082,0,0,NA,NA,NA,0,0,"NL",NA,0,5,0,0
"9466","Spring 2020",7650,7630,6,NA,6.181818182,NA,5.875,NA,0,0,-0.0671083568789976,0,0.001352082,0,0,NA,NA,NA,0,0,"NL",NA,0,5,0,0
"9467","Spring 2020",7650,1198,6,NA,6.181818182,NA,5.875,NA,0,0,-0.0671083568789976,0,0.001352082,0,0,NA,NA,NA,0,0,"NL",NA,0,5,0,0
"9468","Spring 2020",7651,2169,3.5,NA,6.363636364,NA,2,NA,0,0,0.336996708121362,0.000270416,0.000270416,0,0,NA,NA,NA,0,0,"L",NA,0,1,0,0
"9469","Spring 2020",7654,2014,6,5,5.818181818,6.181818182,1.875,6.125,0,0,-0.875318486879717,0.000811249,0.001622499,0,0,1.9645069354955,0.001352082,0.001081666,0,0,"NL","L",1,6,3,0.5
"9470","Spring 2020",7654,1568,6,4,5.818181818,5.090909091,1.875,4.625,0,0,-0.875318486879717,0.000811249,0.001622499,0,0,1.15056569400132,0.001081666,0.001352082,0,0,"NL","L",1,6,3,0.5
"9471","Spring 2020",7654,5398,6,5,5.818181818,5.363636364,1.875,4.125,0,0,-0.875318486879717,0.000811249,0.001622499,0,0,-0.0703461682399402,0.000811249,0.001352082,0,0,"NL","NL",1,6,3,0.5
"9472","Spring 2020",7654,7864,6,NA,5.818181818,NA,1.875,NA,0,0,-0.875318486879717,0.000811249,0.001622499,0,0,NA,NA,NA,0,0,"NL",NA,0,6,3,0.5
"9473","Spring 2020",7654,4418,6,5,5.818181818,6.454545455,1.875,5.125,0,0,-0.875318486879717,0.000811249,0.001622499,0,0,-0.884287409734117,0.001622499,0.001622499,0,0,"NL","NL",0,6,3,0.5
"9474","Spring 2020",7654,1878,6,4.5,5.818181818,5.545454545,1.875,4.125,0,0,-0.875318486879717,0.000811249,0.001622499,0,0,0.336624452507148,0.000540833,0.001352082,0,0,"NL","L",0,6,3,0.5
"9475","Spring 2020",7655,2018,4,NA,5.636363636,NA,5,NA,0,0,1.14520683812208,0.000270416,0.001622499,0,0,NA,NA,NA,0,0,"L",NA,0,6,0,0
"9476","Spring 2020",7655,1520,4,NA,5.636363636,NA,5,NA,0,0,1.14520683812208,0.000270416,0.001622499,0,0,NA,NA,NA,0,0,"L",NA,0,6,0,0
"9477","Spring 2020",7655,4179,4,NA,5.636363636,NA,5,NA,0,0,1.14520683812208,0.000270416,0.001622499,0,0,NA,NA,NA,0,0,"L",NA,0,6,0,0
"9478","Spring 2020",7655,2935,4,NA,5.636363636,NA,5,NA,0,0,1.14520683812208,0.000270416,0.001622499,0,0,NA,NA,NA,0,0,"L",NA,0,6,0,0
"9479","Spring 2020",7655,8259,4,NA,5.636363636,NA,5,NA,0,0,1.14520683812208,0.000270416,0.001622499,0,0,NA,NA,NA,0,0,"L",NA,0,6,0,0
"9480","Spring 2020",7655,5261,4,NA,5.636363636,NA,5,NA,0,0,1.14520683812208,0.000270416,0.001622499,0,0,NA,NA,NA,0,0,"L",NA,0,6,0,0
"9481","Spring 2020",7661,1276,6,NA,5.454545455,NA,5.125,NA,0,0,-0.0671083568789976,0.000270416,0.001622499,0,0,NA,NA,NA,0,0,"NL",NA,0,6,1,0.166666666666667
"9482","Spring 2020",7661,4390,6,NA,5.454545455,NA,5.125,NA,0,0,-0.0671083568789976,0.000270416,0.001622499,0,0,NA,NA,NA,0,0,"NL",NA,0,6,1,0.166666666666667
"9483","Spring 2020",7661,5291,6,NA,5.454545455,NA,5.125,NA,0,0,-0.0671083568789976,0.000270416,0.001622499,0,0,NA,NA,NA,0,0,"NL",NA,0,6,1,0.166666666666667
"9484","Spring 2020",7661,4349,6,NA,5.454545455,NA,5.125,NA,0,0,-0.0671083568789976,0.000270416,0.001622499,0,0,NA,NA,NA,0,0,"NL",NA,0,6,1,0.166666666666667
"9485","Spring 2020",7661,7103,6,5.5,5.454545455,5.090909091,5.125,4.75,0,0,-0.0671083568789976,0.000270416,0.001622499,0,0,-0.477316788987028,0.000540833,0.001352082,0,0,"NL","NL",1,6,1,0.166666666666667
"9486","Spring 2020",7661,5157,6,NA,5.454545455,NA,5.125,NA,0,0,-0.0671083568789976,0.000270416,0.001622499,0,0,NA,NA,NA,0,0,"NL",NA,0,6,1,0.166666666666667
"9487","Spring 2020",7665,4414,6,NA,6.090909091,NA,4,NA,0,0,-1.68352861688044,0.000270416,0.000270416,0,0,NA,NA,NA,0,0,"NL",NA,0,1,0,0
"9488","Spring 2020",7667,8198,5.5,NA,5.818181818,NA,4.625,NA,0,0,-0.0671083568789976,0.000540833,0.001352082,0,0,NA,NA,NA,0,0,"NL",NA,0,5,1,0.2
"9489","Spring 2020",7667,6715,5.5,NA,5.818181818,NA,4.625,NA,0,0,-0.0671083568789976,0.000540833,0.001352082,0,0,NA,NA,NA,0,0,"NL",NA,0,5,1,0.2
"9490","Spring 2020",7667,2011,5.5,3.5,5.818181818,5.090909091,4.625,5.375,0,0,-0.0671083568789976,0.000540833,0.001352082,0,0,NA,0.000540833,0.001622499,0,0,"NL",NA,1,5,1,0.2
"9491","Spring 2020",7667,2328,5.5,4,5.818181818,5.090909091,4.625,5.625,0,0,-0.0671083568789976,0.000540833,0.001352082,0,0,0.743595073254237,0.000270416,NA,0,0,"NL","L",0,5,1,0.2
"9492","Spring 2020",7667,6232,5.5,NA,5.818181818,NA,4.625,NA,0,0,-0.0671083568789976,0.000540833,0.001352082,0,0,NA,NA,NA,0,0,"NL",NA,0,5,1,0.2
"9493","Spring 2020",7669,2078,5,NA,6.545454545,NA,1,NA,0,0,-0.471213421879357,0,0.001622499,0,0,NA,NA,NA,0,0,"NL",NA,0,6,0,0
"9494","Spring 2020",7669,8325,5,4.5,6.545454545,4.818181818,1,5.5,0,0,-0.471213421879357,0,0.001622499,0,0,-0.884287409734117,0.000270416,0.001622499,0,0,"NL","NL",0,6,0,0
"9495","Spring 2020",7669,6753,5,NA,6.545454545,NA,1,NA,0,0,-0.471213421879357,0,0.001622499,0,0,NA,NA,NA,0,0,"NL",NA,0,6,0,0
"9496","Spring 2020",7669,2883,5,NA,6.545454545,NA,1,NA,0,0,-0.471213421879357,0,0.001622499,0,0,NA,NA,NA,0,0,"NL",NA,0,6,0,0
"9497","Spring 2020",7669,7721,5,NA,6.545454545,NA,1,NA,0,0,-0.471213421879357,0,0.001622499,0,0,NA,NA,NA,0,0,"NL",NA,0,6,0,0
"9498","Spring 2020",7669,2619,5,5.5,6.545454545,6.181818182,1,3.75,0,0,-0.471213421879357,0,0.001622499,0,0,-0.0703461682399402,0.000270416,0.000811249,0,0,"NL","NL",0,6,0,0
"9499","Spring 2020",7684,2942,5.5,6,6.454545455,6,6,2.125,0,0,-0.0671083568789976,0.000270416,0.000270416,0,0,0.336624452507148,0.001081666,0.001081666,0,0,"NL","L",1,1,1,1
"9500","Spring 2020",7702,8261,3.5,5,4.363636364,6.181818182,4.625,4.375,0,0,0.741101773121722,0.000270416,0.000270416,0,0,1.15056569400132,0.000540833,0.001622499,0,0,"L","L",1,1,1,1
"9501","Spring 2020",7707,2940,6,NA,5.545454545,NA,5.25,NA,0,0,0.336996708121362,0,0.001081666,0,0,NA,NA,NA,0,0,"L",NA,0,4,0,0
"9502","Spring 2020",7707,5274,6,NA,5.545454545,NA,5.25,NA,0,0,0.336996708121362,0,0.001081666,0,0,NA,NA,NA,0,0,"L",NA,0,4,0,0
"9503","Spring 2020",7707,2494,6,NA,5.545454545,NA,5.25,NA,0,0,0.336996708121362,0,0.001081666,0,0,NA,NA,NA,0,0,"L",NA,0,4,0,0
"9504","Spring 2020",7707,3683,6,NA,5.545454545,NA,5.25,NA,0,0,0.336996708121362,0,0.001081666,0,0,NA,NA,NA,0,0,"L",NA,0,4,0,0
"9505","Spring 2020",7713,3230,4.5,6,6.636363636,6.727272727,6,5.125,0,0,0.336996708121362,0.000270416,0.001622499,0,0,-0.0703461682399402,0.000540833,0.001622499,0,0,"L","NL",1,6,1,0.166666666666667
"9506","Spring 2020",7713,3513,4.5,NA,6.636363636,NA,6,NA,0,0,0.336996708121362,0.000270416,0.001622499,0,0,NA,NA,NA,0,0,"L",NA,0,6,1,0.166666666666667
"9507","Spring 2020",7713,3090,4.5,NA,6.636363636,NA,6,NA,0,0,0.336996708121362,0.000270416,0.001622499,0,0,NA,NA,NA,0,0,"L",NA,0,6,1,0.166666666666667
"9508","Spring 2020",7713,3238,4.5,NA,6.636363636,NA,6,NA,0,0,0.336996708121362,0.000270416,0.001622499,0,0,NA,NA,NA,0,0,"L",NA,0,6,1,0.166666666666667
"9509","Spring 2020",7713,2037,4.5,5,6.636363636,6.181818182,6,5.375,0,0,0.336996708121362,0.000270416,0.001622499,0,0,-0.0703461682399402,0.000540833,0.001622499,0,0,"L","NL",0,6,1,0.166666666666667
"9510","Spring 2020",7713,3546,4.5,5,6.636363636,6,6,5.125,0,0,0.336996708121362,0.000270416,0.001622499,0,0,0.336624452507148,0.000270416,0.001352082,0,0,"L","L",0,6,1,0.166666666666667
"9511","Spring 2020",7726,3201,5.5,NA,4.272727273,NA,1.75,NA,0,0,-2.0876336818808,0.000811249,0.000270416,0,0,NA,NA,NA,0,0,"NL",NA,0,1,0,0
"9512","Spring 2020",7731,3972,4,6.5,4,6.636363636,4,4.125,0,0,0.336996708121362,0.000270416,0.001622499,0,0,-1.2912580304812,0.001352082,0.000811249,0,0,"L","NL",0,6,1,0.166666666666667
"9513","Spring 2020",7731,3041,4,5.5,4,5.545454545,4,6.75,0,0,0.336996708121362,0.000270416,0.001622499,0,0,0.336624452507148,0.000811249,0.001622499,0,0,"L","L",1,6,1,0.166666666666667
"9514","Spring 2020",7731,8323,4,NA,4,NA,4,NA,0,0,0.336996708121362,0.000270416,0.001622499,0,0,NA,NA,NA,0,0,"L",NA,0,6,1,0.166666666666667
"9515","Spring 2020",7731,6459,4,NA,4,NA,4,NA,0,0,0.336996708121362,0.000270416,0.001622499,0,0,NA,NA,NA,0,0,"L",NA,0,6,1,0.166666666666667
"9516","Spring 2020",7731,3739,4,5.5,4,5,4,4.75,0,0,0.336996708121362,0.000270416,0.001622499,0,0,-0.0703461682399402,0.001352082,0.001622499,0,0,"L","NL",0,6,1,0.166666666666667
"9517","Spring 2020",7731,1761,4,NA,4,NA,4,NA,0,0,0.336996708121362,0.000270416,0.001622499,0,0,NA,NA,NA,0,0,"L",NA,0,6,1,0.166666666666667
"9518","Spring 2020",7770,3438,5,NA,5.363636364,NA,6.5,NA,0,0,0.336996708121362,0,0.001622499,0,0,NA,NA,NA,0,0,"L",NA,0,6,0,0
"9519","Spring 2020",7770,3153,5,NA,5.363636364,NA,6.5,NA,0,0,0.336996708121362,0,0.001622499,0,0,NA,NA,NA,0,0,"L",NA,0,6,0,0
"9520","Spring 2020",7770,2287,5,NA,5.363636364,NA,6.5,NA,0,0,0.336996708121362,0,0.001622499,0,0,NA,NA,NA,0,0,"L",NA,0,6,0,0
"9521","Spring 2020",7770,5430,5,NA,5.363636364,NA,6.5,NA,0,0,0.336996708121362,0,0.001622499,0,0,NA,NA,NA,0,0,"L",NA,0,6,0,0
"9522","Spring 2020",7770,2029,5,NA,5.363636364,NA,6.5,NA,0,0,0.336996708121362,0,0.001622499,0,0,NA,NA,NA,0,0,"L",NA,0,6,0,0
"9523","Spring 2020",7770,5261,5,NA,5.363636364,NA,6.5,NA,0,0,0.336996708121362,0,0.001622499,0,0,NA,NA,NA,0,0,"L",NA,0,6,0,0
"9524","Spring 2020",7789,3043,5.5,6,NA,5.545454545,3.625,4.625,0,0,0.741101773121722,0.000270416,0.000811249,0,0,-0.0703461682399402,0.000540833,0.001081666,0,0,"L","NL",1,3,1,0.333333333333333
"9525","Spring 2020",7789,6545,5.5,6.5,NA,5.909090909,3.625,3.375,0,0,0.741101773121722,0.000270416,0.000811249,0,0,-0.0703461682399402,0.001352082,0,0,0,"L","NL",0,3,1,0.333333333333333
"9526","Spring 2020",7789,6701,5.5,4.5,NA,5.545454545,3.625,3.5,0,0,0.741101773121722,0.000270416,0.000811249,0,0,0.336624452507148,0.000540833,0.000811249,0,0,"L","L",0,3,1,0.333333333333333
"9527","Spring 2020",7800,6992,4,3.5,6.090909091,4.818181818,5.5,3.75,0,0,0.741101773121722,0.000270416,0.000270416,0,0,0.336624452507148,0.000270416,0.000270416,0,0,"L","L",1,1,1,1
"9528","Spring 2020",7801,6941,6.5,6,6.363636364,6.181818182,1.625,3.375,0,0,-1.68352861688044,0.000270416,0.001622499,0,0,0.336624452507148,0.000270416,0.001622499,0,0,"NL","L",1,6,1,0.166666666666667
"9529","Spring 2020",7801,7325,6.5,NA,6.363636364,6.272727273,1.625,5,0,0,-1.68352861688044,0.000270416,0.001622499,0,0,-0.884287409734117,0.000811249,0.001622499,0,0,"NL","NL",0,6,1,0.166666666666667
"9530","Spring 2020",7801,4864,6.5,5,6.363636364,4.090909091,1.625,2.125,0,0,-1.68352861688044,0.000270416,0.001622499,0,0,-0.0703461682399402,0.000540833,0.000540833,0,0,"NL","NL",0,6,1,0.166666666666667
