rank,PID,networkType,nom
900,1505,CloseFrds,2635
901,1505,CloseFrds,8119
902,1505,NegEmoSupp,1685
903,1505,NegEmoSupp,6028
904,1505,NegEmoSupp,2635
905,1505,NegEmoSupp,8119
906,1505,Responsiveness,2635
907,1505,Responsiveness,3863
908,1508,CloseFrds,3116
909,1508,NegEmoSupp,3116
910,1508,Responsiveness,3116
911,1527,CloseFrds,3749
912,1527,CloseFrds,2856
913,1527,CloseFrds,4636
914,1527,CloseFrds,6041
915,1527,CloseFrds,5181
916,1527,CloseFrds,6964
917,1527,NegEmoSupp,3749
918,1527,NegEmoSupp,2856
919,1527,Responsiveness,3749
920,1527,Responsiveness,1630
921,1527,Responsiveness,2856
922,1527,Responsiveness,4636
923,1528,CloseFrds,5436
924,1528,CloseFrds,6927
925,1528,CloseFrds,3769
926,1528,CloseFrds,7610
927,1528,CloseFrds,7052
928,1528,CloseFrds,3440
929,1528,NegEmoSupp,3749
930,1528,NegEmoSupp,5436
931,1528,NegEmoSupp,3440
932,1528,Responsiveness,3749
933,1528,Responsiveness,5436
934,1528,Responsiveness,3440
935,1528,Responsiveness,5328
936,1532,CloseFrds,5138
937,1532,CloseFrds,3484
938,1532,CloseFrds,7233
939,1532,CloseFrds,1761
940,1532,CloseFrds,6404
941,1532,NegEmoSupp,7634
942,1532,NegEmoSupp,5138
943,1532,NegEmoSupp,6404
944,1532,Responsiveness,8134
945,1532,Responsiveness,7634
946,1532,Responsiveness,4175
947,1532,Responsiveness,5138
948,1532,Responsiveness,6404
949,1533,CloseFrds,5549
950,1533,CloseFrds,4765
951,1533,CloseFrds,6982
952,1533,NegEmoSupp,5549
953,1533,NegEmoSupp,4765
954,1533,NegEmoSupp,6982
955,1533,Responsiveness,3269
956,1533,Responsiveness,5549
957,1533,Responsiveness,4765
958,1533,Responsiveness,6982
959,1539,CloseFrds,2750
960,1539,CloseFrds,6728
961,1539,CloseFrds,1995
962,1539,CloseFrds,6865
963,1539,CloseFrds,2166
964,1539,CloseFrds,6766
965,1539,NegEmoSupp,2750
966,1539,NegEmoSupp,6865
967,1539,NegEmoSupp,2166
968,1539,Responsiveness,2750
969,1539,Responsiveness,1995
970,1539,Responsiveness,6865
971,1539,Responsiveness,2166
972,1546,CloseFrds,7884
973,1546,CloseFrds,6598
974,1546,CloseFrds,2193
975,1546,CloseFrds,1050
976,1546,CloseFrds,6497
977,1558,CloseFrds,3117
978,1558,CloseFrds,4300
979,1558,CloseFrds,2591
980,1558,CloseFrds,1536
981,1558,NegEmoSupp,3117
982,1558,NegEmoSupp,4300
983,1558,NegEmoSupp,2591
984,1558,NegEmoSupp,1536
985,1558,Responsiveness,3117
986,1558,Responsiveness,4300
987,1558,Responsiveness,1536
988,1564,CloseFrds,3947
989,1564,CloseFrds,1488
990,1564,CloseFrds,7305
991,1564,CloseFrds,5240
992,1564,CloseFrds,5395
993,1564,CloseFrds,2729
994,1564,NegEmoSupp,1488
995,1564,NegEmoSupp,5240
996,1564,NegEmoSupp,2729
997,1564,Responsiveness,3947
998,1564,Responsiveness,1488
999,1564,Responsiveness,5240
1000,1564,Responsiveness,5060
1001,1564,Responsiveness,5395
1002,1564,Responsiveness,2729
1003,1568,CloseFrds,2014
1004,1568,CloseFrds,7654
1005,1568,CloseFrds,5398
1006,1568,CloseFrds,7864
1007,1568,CloseFrds,4418
1008,1568,NegEmoSupp,2014
1009,1568,NegEmoSupp,7654
1010,1568,NegEmoSupp,5398
1011,1568,NegEmoSupp,7864
1012,1568,NegEmoSupp,4418
1013,1568,Responsiveness,2014
1014,1568,Responsiveness,7654
1015,1568,Responsiveness,5398
1016,1568,Responsiveness,7864
1017,1568,Responsiveness,4418
1018,1571,CloseFrds,7069
1019,1571,CloseFrds,2207
1020,1571,CloseFrds,6280
1021,1571,CloseFrds,2208
1022,1571,CloseFrds,6226
1023,1571,NegEmoSupp,7069
1024,1571,NegEmoSupp,2207
1025,1571,NegEmoSupp,6226
1026,1571,Responsiveness,7069
1027,1571,Responsiveness,2207
1028,1571,Responsiveness,6280
1029,1571,Responsiveness,2208
1030,1571,Responsiveness,6226
1031,1573,CloseFrds,8159
1032,1573,CloseFrds,4689
1033,1573,CloseFrds,5290
1034,1573,CloseFrds,6198
1035,1573,CloseFrds,4768
1036,1573,CloseFrds,7259
1037,1573,NegEmoSupp,8159
1038,1573,NegEmoSupp,4689
1039,1573,NegEmoSupp,5290
1040,1573,NegEmoSupp,6198
1041,1573,NegEmoSupp,4768
1042,1573,NegEmoSupp,7259
1043,1573,Responsiveness,8159
1044,1573,Responsiveness,4689
1045,1573,Responsiveness,5290
1046,1573,Responsiveness,6198
1047,1573,Responsiveness,4768
1048,1573,Responsiveness,7259
1049,1583,CloseFrds,5971
1050,1583,CloseFrds,2506
1051,1583,CloseFrds,2724
1052,1583,CloseFrds,2639
1053,1583,NegEmoSupp,5971
1054,1583,NegEmoSupp,2506
1055,1583,Responsiveness,5971
1056,1583,Responsiveness,2506
1057,1584,CloseFrds,7634
1058,1584,CloseFrds,1301
1059,1584,NegEmoSupp,1301
1060,1584,Responsiveness,6426
1061,1584,Responsiveness,7634
1062,1584,Responsiveness,1301
1063,1589,CloseFrds,7334
1064,1589,CloseFrds,4210
1065,1589,CloseFrds,7730
1066,1589,NegEmoSupp,7334
1067,1589,NegEmoSupp,5457
1068,1589,Responsiveness,7334
1069,1589,Responsiveness,4210
1070,1589,Responsiveness,2044
1071,1589,Responsiveness,8294
1072,1589,Responsiveness,5457
1073,1592,CloseFrds,5681
1074,1592,CloseFrds,7961
1075,1592,CloseFrds,4756
1076,1592,CloseFrds,6057
1077,1592,CloseFrds,5260
1078,1592,NegEmoSupp,5681
1079,1592,NegEmoSupp,5691
1080,1592,Responsiveness,5681
1081,1592,Responsiveness,7961
1082,1592,Responsiveness,4756
1083,1592,Responsiveness,5691
1084,1592,Responsiveness,6791
1085,1596,CloseFrds,4089
1086,1596,CloseFrds,8036
1087,1596,CloseFrds,3162
1088,1596,CloseFrds,4195
1089,1596,NegEmoSupp,4089
1090,1596,NegEmoSupp,3162
1091,1596,NegEmoSupp,4195
1092,1596,Responsiveness,4089
1093,1596,Responsiveness,3162
1094,1596,Responsiveness,4195
1095,1612,CloseFrds,6219
1096,1612,CloseFrds,5188
1097,1612,CloseFrds,3685
1098,1612,CloseFrds,7446
1099,1612,CloseFrds,2799
1100,1612,CloseFrds,6523
1101,1612,NegEmoSupp,6219
1102,1612,NegEmoSupp,5188
1103,1612,NegEmoSupp,3685
1104,1612,NegEmoSupp,7446
1105,1612,NegEmoSupp,2799
1106,1612,NegEmoSupp,6523
1107,1612,Responsiveness,6219
1108,1612,Responsiveness,3685
1109,1612,Responsiveness,7446
1110,1612,Responsiveness,6523
1111,1612,Responsiveness,1575
1112,1612,Responsiveness,1375
1113,1614,CloseFrds,3421
1114,1614,CloseFrds,8152
1115,1614,CloseFrds,6654
1116,1614,CloseFrds,4787
1117,1614,NegEmoSupp,8152
1118,1614,Responsiveness,8152
1119,1614,Responsiveness,6654
1120,1615,CloseFrds,6907
1121,1615,CloseFrds,5176
1122,1615,CloseFrds,8027
1123,1615,CloseFrds,2692
1124,1615,CloseFrds,2980
1125,1615,CloseFrds,4434
1126,1615,NegEmoSupp,5535
1127,1615,Responsiveness,2980
1128,1615,Responsiveness,5535
1129,1619,CloseFrds,2758
1130,1619,CloseFrds,2032
1131,1619,CloseFrds,7938
1132,1619,CloseFrds,1370
1133,1619,NegEmoSupp,2758
1134,1619,NegEmoSupp,2032
1135,1619,NegEmoSupp,7938
1136,1619,NegEmoSupp,1370
1137,1619,NegEmoSupp,6949
1138,1619,Responsiveness,2758
1139,1619,Responsiveness,2032
1140,1619,Responsiveness,7938
1141,1619,Responsiveness,1370
1142,1619,Responsiveness,2116
1143,1619,Responsiveness,6949
1144,1620,CloseFrds,4446
1145,1620,CloseFrds,2310
1146,1620,CloseFrds,6165
1147,1620,CloseFrds,4083
1148,1620,CloseFrds,3979
1149,1620,CloseFrds,4919
1150,1620,NegEmoSupp,4446
1151,1620,NegEmoSupp,5928
1152,1620,NegEmoSupp,2248
1153,1620,Responsiveness,4446
1154,1620,Responsiveness,2310
1155,1620,Responsiveness,6165
1156,1620,Responsiveness,4043
1157,1620,Responsiveness,3979
1158,1620,Responsiveness,4919
1159,1645,CloseFrds,1718
1160,1645,CloseFrds,8161
1161,1645,CloseFrds,2247
1162,1645,CloseFrds,8189
1163,1645,NegEmoSupp,1718
1164,1645,NegEmoSupp,8161
1165,1645,NegEmoSupp,2247
1166,1645,Responsiveness,1718
1167,1645,Responsiveness,8161
1168,1645,Responsiveness,7893
1169,1645,Responsiveness,2247
1170,1645,Responsiveness,8189
1171,1645,Responsiveness,2667
1172,1648,CloseFrds,1036
1173,1648,CloseFrds,2334
1174,1648,CloseFrds,5799
1175,1648,CloseFrds,4173
1176,1648,CloseFrds,2174
1177,1648,CloseFrds,2849
1178,1648,NegEmoSupp,1036
1179,1648,NegEmoSupp,2334
1180,1648,NegEmoSupp,4173
1181,1648,NegEmoSupp,2174
1182,1648,Responsiveness,1036
1183,1648,Responsiveness,2334
1184,1648,Responsiveness,4173
1185,1648,Responsiveness,2174
1186,1653,CloseFrds,8202
1187,1653,CloseFrds,6583
1188,1653,CloseFrds,6295
1189,1653,CloseFrds,5428
1190,1653,CloseFrds,2667
1191,1653,CloseFrds,7338
1192,1653,NegEmoSupp,8202
1193,1653,NegEmoSupp,6583
1194,1653,NegEmoSupp,6377
1195,1653,NegEmoSupp,4076
1196,1653,NegEmoSupp,5976
1197,1653,Responsiveness,8202
1198,1653,Responsiveness,6583
1199,1653,Responsiveness,6295
1200,1653,Responsiveness,5428
1201,1653,Responsiveness,2667
1202,1653,Responsiveness,7338
1203,1661,CloseFrds,2742
1204,1661,CloseFrds,5243
1205,1661,CloseFrds,5828
1206,1661,NegEmoSupp,2742
1207,1661,NegEmoSupp,5243
1208,1661,NegEmoSupp,5828
1209,1661,Responsiveness,2742
1210,1661,Responsiveness,5243
1211,1661,Responsiveness,5828
1212,1661,Responsiveness,4614
1213,1661,Responsiveness,1817
1214,1661,Responsiveness,4722
1215,1663,CloseFrds,2514
1216,1663,CloseFrds,2484
1217,1663,CloseFrds,4370
1218,1663,CloseFrds,5070
1219,1663,CloseFrds,5022
1220,1663,NegEmoSupp,2484
1221,1663,NegEmoSupp,4370
1222,1663,NegEmoSupp,3020
1223,1663,NegEmoSupp,1431
1224,1663,Responsiveness,2484
1225,1663,Responsiveness,4370
1226,1665,CloseFrds,6156
1227,1665,CloseFrds,4985
1228,1665,CloseFrds,2903
1229,1665,CloseFrds,3677
1230,1665,CloseFrds,3387
1231,1665,CloseFrds,3545
1232,1665,NegEmoSupp,6156
1233,1665,NegEmoSupp,4985
1234,1665,NegEmoSupp,2903
1235,1665,NegEmoSupp,3677
1236,1665,NegEmoSupp,3387
1237,1665,NegEmoSupp,3545
1238,1665,Responsiveness,6156
1239,1665,Responsiveness,4985
1240,1665,Responsiveness,2903
1241,1665,Responsiveness,3677
1242,1665,Responsiveness,3387
1243,1665,Responsiveness,3545
1244,1672,CloseFrds,8087
1245,1672,CloseFrds,5404
1246,1672,CloseFrds,3417
1247,1672,CloseFrds,6930
1248,1672,CloseFrds,2725
1249,1672,CloseFrds,7628
1250,1672,NegEmoSupp,3417
1251,1672,NegEmoSupp,6930
1252,1672,NegEmoSupp,2223
1253,1672,NegEmoSupp,7707
1254,1672,NegEmoSupp,5550
1255,1672,NegEmoSupp,3982
1256,1672,Responsiveness,3417
1257,1672,Responsiveness,6930
1258,1672,Responsiveness,7707
1259,1672,Responsiveness,5550
1260,1672,Responsiveness,5228
1261,1672,Responsiveness,3598
1262,1676,CloseFrds,2407
1263,1676,CloseFrds,6015
1264,1676,CloseFrds,5510
1265,1676,CloseFrds,5147
1266,1676,CloseFrds,5437
1267,1676,CloseFrds,5818
1268,1676,NegEmoSupp,2407
1269,1676,NegEmoSupp,6015
1270,1676,NegEmoSupp,5818
1271,1676,Responsiveness,2407
1272,1676,Responsiveness,6015
1273,1676,Responsiveness,5147
1274,1676,Responsiveness,5437
1275,1676,Responsiveness,5818
1276,1684,CloseFrds,1496
1277,1684,CloseFrds,5282
1278,1684,CloseFrds,3020
1279,1684,NegEmoSupp,1496
1280,1684,NegEmoSupp,5282
1281,1684,Responsiveness,1496
1282,1700,CloseFrds,4815
1283,1700,CloseFrds,5819
1284,1700,CloseFrds,7051
1285,1700,CloseFrds,2204
1286,1700,CloseFrds,4950
1287,1700,NegEmoSupp,7051
1288,1700,Responsiveness,4815
1289,1700,Responsiveness,5819
1290,1700,Responsiveness,7051
1291,1700,Responsiveness,2204
1292,1703,CloseFrds,5815
1293,1703,CloseFrds,8062
1294,1703,CloseFrds,4859
1295,1703,CloseFrds,4558
1296,1703,CloseFrds,6620
1297,1703,CloseFrds,7081
1298,1703,NegEmoSupp,5815
1299,1703,NegEmoSupp,8062
1300,1703,NegEmoSupp,4859
1301,1703,NegEmoSupp,4558
1302,1703,NegEmoSupp,6620
1303,1703,NegEmoSupp,7081
1304,1703,Responsiveness,5815
1305,1703,Responsiveness,8062
1306,1703,Responsiveness,2543
1307,1703,Responsiveness,4859
1308,1703,Responsiveness,6408
1309,1703,Responsiveness,6620
1310,1714,CloseFrds,7358
1311,1714,NegEmoSupp,5679
1312,1714,Responsiveness,5782
1313,1714,Responsiveness,7358
1314,1714,Responsiveness,5679
1315,1714,Responsiveness,3128
1316,1714,Responsiveness,3625
1317,1714,Responsiveness,2177
1318,1720,CloseFrds,7838
1319,1720,CloseFrds,7358
1320,1720,CloseFrds,2110
1321,1720,CloseFrds,8205
1322,1720,CloseFrds,3128
1323,1720,CloseFrds,8109
1324,1720,NegEmoSupp,8109
1325,1720,NegEmoSupp,4056
1326,1720,Responsiveness,7838
1327,1720,Responsiveness,7358
1328,1720,Responsiveness,8205
1329,1720,Responsiveness,1014
1330,1720,Responsiveness,8109
1331,1722,CloseFrds,8043
1332,1722,CloseFrds,5037
1333,1722,CloseFrds,7936
1334,1722,CloseFrds,3317
1335,1722,NegEmoSupp,8043
1336,1722,NegEmoSupp,5037
1337,1722,NegEmoSupp,7936
1338,1722,NegEmoSupp,3317
1339,1722,Responsiveness,8043
1340,1722,Responsiveness,5037
1341,1722,Responsiveness,7936
1342,1722,Responsiveness,3317
1343,1729,CloseFrds,1000
1344,1729,CloseFrds,6460
1345,1729,CloseFrds,4916
1346,1729,CloseFrds,2232
1347,1729,CloseFrds,7579
1348,1729,NegEmoSupp,1000
1349,1729,NegEmoSupp,4916
1350,1729,NegEmoSupp,2232
1351,1729,Responsiveness,1000
1352,1729,Responsiveness,6460
1353,1729,Responsiveness,4916
1354,1729,Responsiveness,2232
1355,1729,Responsiveness,7579
1356,1744,CloseFrds,8079
1357,1744,CloseFrds,6864
1358,1744,CloseFrds,6549
1359,1744,CloseFrds,1103
1360,1744,NegEmoSupp,8079
1361,1744,NegEmoSupp,6864
1362,1744,NegEmoSupp,1103
1363,1744,NegEmoSupp,6058
1364,1744,Responsiveness,8079
1365,1744,Responsiveness,6864
1366,1744,Responsiveness,6549
1367,1744,Responsiveness,1103
1368,1750,CloseFrds,6221
1369,1750,CloseFrds,6769
1370,1750,CloseFrds,7547
1371,1750,CloseFrds,4624
1372,1750,CloseFrds,7420
1373,1750,CloseFrds,7035
1374,1750,Responsiveness,6221
1375,1750,Responsiveness,7035
1376,1751,CloseFrds,1481
1377,1751,CloseFrds,7012
1378,1751,CloseFrds,7759
1379,1751,CloseFrds,2857
1380,1751,CloseFrds,1786
1381,1751,CloseFrds,7267
1382,1751,NegEmoSupp,5355
1383,1751,NegEmoSupp,1481
1384,1751,NegEmoSupp,7012
1385,1751,NegEmoSupp,7759
1386,1751,NegEmoSupp,2857
1387,1751,NegEmoSupp,7798
1388,1751,Responsiveness,5355
1389,1751,Responsiveness,1481
1390,1751,Responsiveness,7012
1391,1751,Responsiveness,7759
1392,1751,Responsiveness,1786
1393,1751,Responsiveness,4448
1394,1765,CloseFrds,4835
1395,1765,CloseFrds,2290
1396,1765,CloseFrds,5467
1397,1765,CloseFrds,5963
1398,1765,CloseFrds,3402
1399,1765,CloseFrds,5062
1400,1765,NegEmoSupp,4835
1401,1765,NegEmoSupp,2290
1402,1765,NegEmoSupp,1456
1403,1765,NegEmoSupp,5467
1404,1765,NegEmoSupp,5963
1405,1765,NegEmoSupp,7434
1406,1765,Responsiveness,4835
1407,1765,Responsiveness,2290
1408,1765,Responsiveness,1456
1409,1765,Responsiveness,5467
1410,1765,Responsiveness,5062
1411,1765,Responsiveness,7434
1412,1768,CloseFrds,2228
1413,1768,CloseFrds,7137
1414,1768,CloseFrds,3994
1415,1770,CloseFrds,4477
1416,1770,CloseFrds,7688
1417,1770,CloseFrds,2183
1418,1770,CloseFrds,2556
1419,1770,NegEmoSupp,4477
1420,1770,NegEmoSupp,7688
1421,1770,Responsiveness,4477
1422,1770,Responsiveness,7688
1423,1779,CloseFrds,2313
1424,1779,CloseFrds,5815
1425,1779,NegEmoSupp,2313
1426,1779,NegEmoSupp,5815
1427,1779,Responsiveness,2313
1428,1779,Responsiveness,5815
1429,1792,CloseFrds,7161
1430,1792,CloseFrds,5313
1431,1792,CloseFrds,5825
1432,1792,CloseFrds,8209
1433,1792,CloseFrds,2566
1434,1792,CloseFrds,2827
1435,1792,NegEmoSupp,7161
1436,1792,NegEmoSupp,5313
1437,1792,NegEmoSupp,5825
1438,1792,NegEmoSupp,8209
1439,1792,NegEmoSupp,2566
1440,1792,NegEmoSupp,2827
1441,1792,Responsiveness,7161
1442,1792,Responsiveness,5313
1443,1792,Responsiveness,5825
1444,1792,Responsiveness,8209
1445,1792,Responsiveness,2566
1446,1792,Responsiveness,2827
1447,1796,CloseFrds,3664
1448,1796,CloseFrds,2396
1449,1796,CloseFrds,8121
1450,1796,CloseFrds,5467
1451,1796,CloseFrds,3123
1452,1796,CloseFrds,4328
1453,1796,NegEmoSupp,3664
1454,1796,NegEmoSupp,2396
1455,1796,NegEmoSupp,1892
1456,1796,NegEmoSupp,5467
1457,1796,NegEmoSupp,3123
1458,1796,NegEmoSupp,4328
1459,1796,Responsiveness,3664
1460,1796,Responsiveness,8290
1461,1796,Responsiveness,1892
1462,1796,Responsiveness,2986
1463,1796,Responsiveness,5467
1464,1796,Responsiveness,3123
1465,1818,CloseFrds,6161
1466,1818,CloseFrds,2453
1467,1818,CloseFrds,5798
1468,1818,CloseFrds,7847
1469,1818,CloseFrds,3624
1470,1818,CloseFrds,7008
1471,1818,NegEmoSupp,6161
1472,1818,NegEmoSupp,3463
1473,1818,NegEmoSupp,3353
1474,1818,NegEmoSupp,2453
1475,1818,NegEmoSupp,7008
1476,1818,Responsiveness,7063
1477,1818,Responsiveness,6161
1478,1818,Responsiveness,1460
1479,1818,Responsiveness,2453
1480,1820,CloseFrds,4747
1481,1820,CloseFrds,2476
1482,1820,CloseFrds,1602
1483,1820,CloseFrds,2092
1484,1820,CloseFrds,2653
1485,1820,CloseFrds,1202
1486,1820,NegEmoSupp,4893
1487,1820,Responsiveness,5473
1488,1820,Responsiveness,1602
1489,1820,Responsiveness,5267
1490,1820,Responsiveness,7705
1491,1820,Responsiveness,1199
1492,1820,Responsiveness,1789
1493,1822,CloseFrds,6396
1494,1822,CloseFrds,3993
1495,1822,CloseFrds,4734
1496,1822,CloseFrds,7985
1497,1822,CloseFrds,4686
1498,1822,CloseFrds,5189
1499,1822,NegEmoSupp,3993
1500,1822,Responsiveness,6396
1501,1822,Responsiveness,3993
1502,1822,Responsiveness,4734
1503,1822,Responsiveness,7985
1504,1822,Responsiveness,5189
1505,1822,Responsiveness,7326
1506,1823,CloseFrds,4723
1507,1823,CloseFrds,6229
1508,1823,CloseFrds,7347
1509,1823,CloseFrds,5642
1510,1823,CloseFrds,4097
1511,1823,CloseFrds,4646
1512,1823,NegEmoSupp,4723
1513,1823,NegEmoSupp,6229
1514,1823,NegEmoSupp,5642
1515,1823,NegEmoSupp,4646
1516,1823,Responsiveness,4723
1517,1823,Responsiveness,4097
1518,1823,Responsiveness,4646
1519,1823,Responsiveness,5412
1520,1823,Responsiveness,6538
1521,1831,CloseFrds,6432
1522,1831,CloseFrds,5478
1523,1831,CloseFrds,8160
1524,1831,CloseFrds,4039
1525,1831,CloseFrds,7347
1526,1831,CloseFrds,4574
1527,1831,NegEmoSupp,6432
1528,1831,NegEmoSupp,5478
1529,1831,NegEmoSupp,8160
1530,1831,NegEmoSupp,4039
1531,1831,Responsiveness,6432
1532,1831,Responsiveness,8160
1533,1833,CloseFrds,7285
1534,1833,CloseFrds,2514
1535,1833,CloseFrds,2484
1536,1833,CloseFrds,4370
1537,1833,CloseFrds,3888
1538,1833,CloseFrds,2412
1539,1833,NegEmoSupp,7285
1540,1833,NegEmoSupp,2514
1541,1833,NegEmoSupp,2484
1542,1833,NegEmoSupp,4370
1543,1833,NegEmoSupp,6296
1544,1833,NegEmoSupp,1663
1545,1833,Responsiveness,7285
1546,1833,Responsiveness,2514
1547,1833,Responsiveness,2484
1548,1833,Responsiveness,4370
1549,1833,Responsiveness,1663
1550,1833,Responsiveness,3888
1551,1845,CloseFrds,5322
1552,1845,NegEmoSupp,6278
1553,1845,Responsiveness,5322
1554,1845,Responsiveness,6629
1555,1847,CloseFrds,2844
1556,1847,CloseFrds,3988
1557,1847,CloseFrds,7425
1558,1847,CloseFrds,6172
1559,1847,CloseFrds,7806
1560,1847,NegEmoSupp,2844
1561,1847,NegEmoSupp,3988
1562,1847,NegEmoSupp,7482
1563,1847,NegEmoSupp,6172
1564,1847,Responsiveness,2844
1565,1847,Responsiveness,3988
1566,1847,Responsiveness,7482
1567,1847,Responsiveness,6172
1568,1847,Responsiveness,5979
1569,1861,CloseFrds,7342
1570,1861,CloseFrds,6907
1571,1861,CloseFrds,5445
1572,1861,CloseFrds,5598
1573,1861,NegEmoSupp,7342
1574,1861,NegEmoSupp,6907
1575,1861,NegEmoSupp,5445
1576,1861,NegEmoSupp,5598
1577,1861,Responsiveness,6907
1578,1861,Responsiveness,5445
1579,1861,Responsiveness,5598
1580,1867,CloseFrds,3310
1581,1867,CloseFrds,6775
1582,1867,CloseFrds,2043
1583,1867,CloseFrds,6238
1584,1867,CloseFrds,6032
1585,1867,CloseFrds,5940
1586,1867,NegEmoSupp,3310
1587,1867,NegEmoSupp,6032
1588,1867,NegEmoSupp,7146
1589,1867,Responsiveness,3310
1590,1867,Responsiveness,6775
1591,1867,Responsiveness,2043
1592,1867,Responsiveness,6238
1593,1867,Responsiveness,6032
1594,1867,Responsiveness,5940
1595,1878,CloseFrds,3859
1596,1878,CloseFrds,3062
1597,1878,CloseFrds,6517
1598,1878,CloseFrds,7864
1599,1878,CloseFrds,7886
1600,1878,NegEmoSupp,6517
1601,1878,NegEmoSupp,7864
1602,1878,NegEmoSupp,7886
1603,1878,Responsiveness,3062
1604,1878,Responsiveness,6517
1605,1878,Responsiveness,7864
1606,1878,Responsiveness,7886
1607,1883,CloseFrds,6296
1608,1883,CloseFrds,6854
1609,1883,CloseFrds,3090
1610,1883,CloseFrds,3238
1611,1883,CloseFrds,1156
1612,1883,NegEmoSupp,5819
1613,1883,NegEmoSupp,6296
1614,1883,NegEmoSupp,6854
1615,1883,Responsiveness,5819
1616,1883,Responsiveness,6296
1617,1883,Responsiveness,6854
1618,1883,Responsiveness,5012
1619,1887,CloseFrds,2891
1620,1887,CloseFrds,2997
1621,1887,CloseFrds,5394
1622,1887,CloseFrds,6021
1623,1887,CloseFrds,2343
1624,1887,NegEmoSupp,2997
1625,1887,Responsiveness,2891
1626,1887,Responsiveness,2997
1627,1887,Responsiveness,5394
1628,1887,Responsiveness,6021
1629,1887,Responsiveness,2343
1630,1890,CloseFrds,3400
1631,1890,CloseFrds,4734
1632,1890,CloseFrds,7985
1633,1890,CloseFrds,6804
1634,1890,NegEmoSupp,3400
1635,1890,Responsiveness,3400
1636,1890,Responsiveness,7985
1637,1892,CloseFrds,1796
1638,1892,CloseFrds,6687
1639,1892,CloseFrds,8290
1640,1892,CloseFrds,2125
1641,1892,CloseFrds,3981
1642,1892,CloseFrds,7360
1643,1892,NegEmoSupp,6687
1644,1892,NegEmoSupp,8290
1645,1892,Responsiveness,1796
1646,1892,Responsiveness,6687
1647,1892,Responsiveness,8290
1648,1892,Responsiveness,2125
1649,1892,Responsiveness,3981
1650,1896,CloseFrds,8036
1651,1896,NegEmoSupp,8036
1652,1896,NegEmoSupp,3642
1653,1896,Responsiveness,1625
1654,1896,Responsiveness,8036
1655,1896,Responsiveness,3120
1656,1897,CloseFrds,1467
1657,1897,CloseFrds,3378
1658,1897,CloseFrds,7967
1659,1897,CloseFrds,6540
1660,1897,CloseFrds,3908
1661,1897,CloseFrds,5554
1662,1897,NegEmoSupp,1467
1663,1897,NegEmoSupp,3378
1664,1897,NegEmoSupp,7967
1665,1897,NegEmoSupp,6540
1666,1897,NegEmoSupp,3908
1667,1897,Responsiveness,1467
1668,1897,Responsiveness,3378
1669,1897,Responsiveness,3908
1670,1897,Responsiveness,5554
1671,1897,Responsiveness,4646
1672,1901,CloseFrds,6685
1673,1901,CloseFrds,7994
1674,1901,CloseFrds,8310
1675,1901,CloseFrds,5896
1676,1901,CloseFrds,4026
1677,1901,CloseFrds,1990
1678,1901,NegEmoSupp,6685
1679,1901,NegEmoSupp,7994
1680,1901,NegEmoSupp,8310
1681,1901,NegEmoSupp,5896
1682,1901,NegEmoSupp,4026
1683,1901,Responsiveness,6685
1684,1901,Responsiveness,7994
1685,1901,Responsiveness,8310
1686,1901,Responsiveness,5896
1687,1901,Responsiveness,4026
1688,1917,CloseFrds,5298
1689,1917,CloseFrds,2777
1690,1917,CloseFrds,6975
1691,1917,CloseFrds,5392
1692,1917,CloseFrds,2837
1693,1917,CloseFrds,5251
1694,1917,NegEmoSupp,5298
1695,1917,NegEmoSupp,2777
1696,1917,NegEmoSupp,6975
1697,1917,NegEmoSupp,5392
1698,1917,NegEmoSupp,2837
1699,1917,NegEmoSupp,5251
1700,1917,Responsiveness,5298
1701,1917,Responsiveness,2777
1702,1917,Responsiveness,6975
1703,1917,Responsiveness,5392
1704,1917,Responsiveness,2837
1705,1917,Responsiveness,5251
1706,1923,CloseFrds,5212
1707,1923,CloseFrds,5224
1708,1923,CloseFrds,3399
